EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DB,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,,,UMOL/KG,,UMOL/KG,
 49NZ20031209,     I03,518,1,27,12012,2,20031230,1725,-20.0002,68.7982,2651,599.9,10.4681,34.8746,2,34.8716,2,224.63,1,232.93,2,4.26,2,13.47,2,0.01,2,1.01,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,26,12014,2,20031230,1725,-20.0002,68.7982,2651,700.3,9.0283,34.6724,2,34.6731,2,214.31,1,222.02,2,7.8,2,18.29,2,0.01,2,1.3,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,25,12013,2,20031230,1725,-20.0002,68.7982,2651,800.8,7.4909,34.5436,2,34.5432,2,180.74,1,185.96,2,20.42,2,25.39,2,0.01,2,1.77,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,24,12048,2,20031230,1725,-20.0002,68.7982,2651,900,5.8511,34.5117,2,34.5128,2,147.15,1,151.68,2,43.88,2,31.57,2,0.01,2,2.22,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,23,12047,2,20031230,1725,-20.0002,68.7982,2651,1000.1,5.1832,34.5719,2,34.5755,2,122.26,1,124.86,2,65.12,2,34.45,2,0.01,2,2.46,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,22,12046,2,20031230,1725,-20.0002,68.7982,2651,1199.7,4.6818,34.6634,2,34.6641,2,106.32,1,108.77,2,84.12,2,35.77,2,0.01,2,2.58,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,21,12045,2,20031230,1725,-20.0002,68.7982,2651,1399.8,4.0485,34.6982,2,34.6986,2,112.29,1,114.89,2,93.96,2,35.78,2,0.01,2,2.58,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,20,12044,2,20031230,1725,-20.0002,68.7982,2651,1599.7,3.6739,34.7134,2,34.7135,2,117.93,1,120.68,2,99.03,2,35.59,2,0.01,2,2.57,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,19,12043,2,20031230,1725,-20.0002,68.7982,2651,1798.9,3.0835,34.7113,2,34.711,2,135.91,1,139.57,2,100.1,2,34.73,2,0.01,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,18,12042,2,20031230,1725,-20.0002,68.7982,2651,1999.5,2.5421,34.7129,2,34.7127,2,153.01,1,157.39,2,101.93,2,33.8,2,0.01,2,2.39,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,17,12041,2,20031230,1725,-20.0002,68.7982,2651,2200.4,2.0965,34.7203,2,34.7205,2,167.62,1,172.4,2,103.42,2,32.87,2,0.01,2,2.3,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,16,12040,2,20031230,1725,-20.0002,68.7982,2651,2400.2,1.8665,34.7236,2,34.724,2,175.37,1,180.13,2,105.62,2,32.47,2,0.01,2,2.27,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,518,1,15,12039,2,20031230,1725,-20.0002,68.7982,2651,2639.4,1.7392,34.7251,2,34.7251,2,178.14,1,182.26,2,109.42,2,32.56,2,0.01,2,2.28,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,517,1,36,12024,2,20031230,2159,-19.9963,69.3655,3332,10.7,26.4667,34.9391,2,34.9391,2,195.93,1,204.87,2,1.98,2,-0.11,2,0,2,0.13,2,1.732,2,1.072,2,-999,9,1962,2,2287.2,2
 49NZ20031209,     I03,517,1,35,12023,2,20031230,2159,-19.9963,69.3655,3332,50.2,25.6485,34.9977,2,34.9993,2,201.55,1,210.31,2,2.01,2,-0.11,2,-0.01,2,0.1,2,1.858,2,1.112,2,-999,9,1969.6,6,2292.9,2
 49NZ20031209,     I03,517,1,34,12022,2,20031230,2159,-19.9963,69.3655,3332,100.1,23.5135,34.9888,2,34.9914,2,207.7,1,217.08,2,2.26,2,-0.12,2,-0.01,2,0.12,2,2.016,2,1.186,2,-999,9,1973.9,2,2290.8,6
 49NZ20031209,     I03,517,1,33,12015,2,20031230,2159,-19.9963,69.3655,3332,150.1,22.1229,35.2665,2,35.2731,2,196.07,1,204.96,2,2.75,2,0.47,2,0.06,2,0.19,2,2.052,2,1.226,2,-999,9,2008,2,2311.3,2
 49NZ20031209,     I03,517,1,32,12020,2,20031230,2159,-19.9963,69.3655,3332,202,20.8105,35.4873,2,35.4877,2,180.16,1,188.15,2,3.67,2,2.64,2,0.08,2,0.32,2,2.114,2,1.263,2,-999,9,2042.4,2,2320.3,2
 49NZ20031209,     I03,517,1,31,12019,2,20031230,2159,-19.9963,69.3655,3332,251.7,19.1461,35.749,2,35.7476,2,181.06,1,188.17,2,3.65,2,3.34,2,0,2,0.37,2,2.278,6,1.321,6,-999,9,2074.5,2,2335.8,2
 49NZ20031209,     I03,517,1,30,12018,2,20031230,2159,-19.9963,69.3655,3332,302.4,17.2373,35.7736,2,35.7767,2,195.4,1,203.41,2,2.77,2,3.01,2,0.01,2,0.36,2,2.529,2,1.436,2,-999,9,2088.1,2,2340.6,2
 49NZ20031209,     I03,517,1,29,12021,2,20031230,2159,-19.9963,69.3655,3332,401.2,13.9226,35.3967,2,35.3936,2,210.54,1,218.9,2,2.75,2,6.71,2,0,2,0.59,2,2.99,2,1.635,2,-999,9,2105.1,2,2320.5,2
 49NZ20031209,     I03,517,1,28,12016,2,20031230,2159,-19.9963,69.3655,3332,500.2,11.8951,35.0976,2,35.0904,2,222.38,1,230.53,2,3.34,2,10.16,2,0,2,0.8,2,3.27,2,1.779,2,-999,9,2111.3,2,2306.4,2
 49NZ20031209,     I03,517,1,27,12012,2,20031230,2159,-19.9963,69.3655,3332,601.6,10.19,34.8359,2,34.8357,2,219.93,1,228.31,2,5.09,2,14.37,2,0,2,1.05,2,3.358,2,1.691,2,-999,9,2121.6,2,2297.1,2
 49NZ20031209,     I03,517,1,26,12014,2,20031230,2159,-19.9963,69.3655,3332,702.3,8.8024,34.6453,2,34.6443,2,212.38,1,219.97,2,8.1,2,19.01,2,0,2,1.34,2,2.735,2,1.361,2,-999,9,2133.9,6,2290.9,2
 49NZ20031209,     I03,517,1,25,12013,2,20031230,2159,-19.9963,69.3655,3332,801.7,7.2262,34.5239,2,34.5238,2,183.72,1,190.23,2,19.86,2,25.41,2,-0.01,2,1.76,2,1.376,2,0.671,2,-999,9,2168.4,2,2293.3,6
 49NZ20031209,     I03,517,1,24,12048,2,20031230,2159,-19.9963,69.3655,3332,901.1,6.07,34.5018,2,-999,4,157.08,1,162.45,2,-999,4,-999,4,-999,4,-999,4,0.573,2,0.274,2,-999,9,-999,3,2291.2,2
 49NZ20031209,     I03,517,1,23,12047,2,20031230,2159,-19.9963,69.3655,3332,1001.3,5.542,34.5876,2,34.5901,2,117.4,1,120.3,2,62.58,2,34.06,2,-0.01,2,2.43,2,0.095,6,0.048,6,-999,9,2252,2,2330.2,2
 49NZ20031209,     I03,517,1,22,12046,2,20031230,2159,-19.9963,69.3655,3332,1201.5,4.6667,34.6549,2,34.6555,2,108.14,1,110.91,2,82.57,2,35.51,2,0,2,2.56,2,0.013,2,0.005,2,-999,9,2279.6,2,-999,4
 49NZ20031209,     I03,517,1,21,12045,2,20031230,2159,-19.9963,69.3655,3332,1400.9,4.1788,34.6955,2,34.6955,2,109.83,1,112.78,2,92.24,2,35.65,2,-0.01,2,2.57,2,0.003,2,0.001,2,-999,9,2289.8,2,2364.8,2
 49NZ20031209,     I03,517,1,20,12044,2,20031230,2159,-19.9963,69.3655,3332,1600.1,3.6255,34.6892,2,34.6894,2,124.7,1,128.36,2,93.2,2,35.1,2,-0.01,2,2.51,2,0.011,2,0.005,2,-999,9,2284.4,2,2366.3,2
 49NZ20031209,     I03,517,1,19,12043,2,20031230,2159,-19.9963,69.3655,3332,1800.3,3.0286,34.7057,2,34.7055,2,137.78,1,142.08,2,98.65,2,34.46,2,-0.01,2,2.45,2,0.002,2,0.001,2,-999,9,2286.7,2,2366.9,2
 49NZ20031209,     I03,517,1,18,12042,2,20031230,2159,-19.9963,69.3655,3332,1999.6,2.5158,34.71,2,34.7097,2,154.1,1,159.42,2,99.53,2,33.48,2,-0.01,2,2.36,2,0,2,0.002,2,-999,9,2278,2,2369.2,2
 49NZ20031209,     I03,517,1,17,12041,2,20031230,2159,-19.9963,69.3655,3332,2198.8,2.165,34.7191,2,34.7191,2,164.35,1,170.02,2,102.63,2,32.86,2,-0.01,2,2.31,2,-0.001,2,0,2,-999,9,2275.1,2,2371,2
 49NZ20031209,     I03,517,1,16,12040,2,20031230,2159,-19.9963,69.3655,3332,2399.9,1.8498,34.724,2,34.7236,2,174.5,1,180.72,2,105.21,2,32.34,2,0,2,2.26,2,0.003,2,-0.001,2,-999,9,2272.2,6,2370.5,2
 49NZ20031209,     I03,517,1,15,12039,2,20031230,2159,-19.9963,69.3655,3332,2600.4,1.7249,34.7253,2,34.7253,2,176.68,1,182.94,2,109.38,2,32.41,2,-0.01,2,2.26,2,-0.001,2,-0.002,2,-999,9,2274.5,2,2376.2,6
 49NZ20031209,     I03,517,1,14,12038,2,20031230,2159,-19.9963,69.3655,3332,2799.2,1.6887,34.726,2,34.726,2,178.02,1,183.74,2,110.81,2,32.43,2,-0.01,2,2.26,2,-0.001,2,-0.002,2,-999,9,2276.4,2,2376.5,2
 49NZ20031209,     I03,517,1,11,12035,2,20031230,2159,-19.9963,69.3655,3332,3000.5,1.6667,34.726,2,34.7259,2,179.05,1,184.4,2,111.57,2,32.23,2,0,2,2.25,2,0.005,2,0.004,2,-999,9,2275.4,2,2377,2
 49NZ20031209,     I03,517,1,13,12037,2,20031230,2159,-19.9963,69.3655,3332,3000.6,1.6668,34.7261,2,34.726,2,179.05,1,184.38,2,111.89,2,32.39,2,0,2,2.26,2,-0.004,2,-0.002,2,-999,9,2275.5,2,2378.4,2
 49NZ20031209,     I03,517,1,12,12036,2,20031230,2159,-19.9963,69.3655,3332,3371.8,1.6698,34.7255,2,34.7257,2,180.47,1,184.44,2,112.87,2,32.44,2,-0.01,2,2.25,2,0.002,2,0.002,2,-999,9,2278.3,2,2381.4,2
 49NZ20031209,     I03,516,1,36,12024,2,20031231,225,-19.9933,69.7998,3598,10.4,26.2327,35.0466,2,35.0483,2,197.03,1,205.99,2,1.94,2,0.02,2,0,2,0.1,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,35,12023,2,20031231,225,-19.9933,69.7998,3598,49.4,25.4627,34.9781,2,34.9766,2,202.07,1,211.14,2,1.94,2,-0.01,2,0.01,2,0.12,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,34,12022,2,20031231,225,-19.9933,69.7998,3598,98,23.5966,34.9907,2,34.987,2,209.59,1,219.13,2,1.97,2,-0.01,2,0,2,0.13,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,33,12015,2,20031231,225,-19.9933,69.7998,3598,148.9,21.9881,35.2774,2,35.2855,2,194.78,1,202.95,2,2.49,2,0.64,2,0.19,2,0.21,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,32,12020,2,20031231,225,-19.9933,69.7998,3598,199.3,20.945,35.4772,2,35.4859,2,181.09,1,188.28,2,3.49,2,2.75,2,0.06,2,0.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,31,12019,2,20031231,225,-19.9933,69.7998,3598,248.8,18.766,35.6994,2,35.6986,2,175.44,1,182.26,2,4.58,2,4.61,2,0.01,2,0.45,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,30,12018,2,20031231,225,-19.9933,69.7998,3598,300.6,17.2767,35.7359,2,35.7369,2,188.35,1,195.87,2,3.68,2,4.11,2,0.01,2,0.44,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,29,12021,2,20031231,225,-19.9933,69.7998,3598,400,13.6847,35.3711,2,35.3735,2,211.5,1,219.65,2,2.58,2,7.03,2,0.01,2,0.62,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,28,12016,2,20031231,225,-19.9933,69.7998,3598,500.7,11.6889,35.0679,2,35.0734,2,221.86,1,230.45,2,3.23,2,10.57,2,0.01,2,0.83,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,27,12012,2,20031231,225,-19.9933,69.7998,3598,601.5,10.1426,34.8276,2,34.828,2,223.35,1,231.96,2,4.34,2,14.35,2,0,2,1.05,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,26,12014,2,20031231,225,-19.9933,69.7998,3598,700.6,8.9586,34.6638,2,34.6638,2,214.75,1,223.09,2,7.23,2,18.43,2,0.01,2,1.3,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,25,12013,2,20031231,225,-19.9933,69.7998,3598,801.4,7.2443,34.523,2,34.5224,2,183.75,1,190.69,2,19.47,2,25.52,2,0,2,1.76,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,24,12048,2,20031231,225,-19.9933,69.7998,3598,901,5.9176,34.5089,2,34.5085,2,150.85,1,156.53,2,41.23,2,31.07,2,0,2,2.18,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,23,12047,2,20031231,225,-19.9933,69.7998,3598,1001.8,5.2332,34.5628,2,34.5646,2,124.63,1,127.99,2,62.57,2,34.11,2,0,2,2.43,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,22,12046,2,20031231,225,-19.9933,69.7998,3598,1201.5,4.5433,34.6502,2,34.6502,2,111.17,1,114.22,2,82.88,2,35.53,2,0,2,2.56,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,21,12045,2,20031231,225,-19.9933,69.7998,3598,1400.6,4.0431,34.6805,2,34.6802,2,116.11,1,119.41,2,90.26,2,35.52,2,0,2,2.56,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,20,12044,2,20031231,225,-19.9933,69.7998,3598,1601.5,3.492,34.6952,2,34.6949,2,125.86,1,129.62,2,95.52,2,35.17,2,0,2,2.52,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,19,12043,2,20031231,225,-19.9933,69.7998,3598,1800.7,3.0983,34.7119,2,34.7112,2,133.7,1,138,2,100.63,2,34.88,2,0,2,2.48,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,18,12042,3,20031231,225,-19.9933,69.7998,3598,2001.2,2.5366,34.7092,2,34.7092,2,153.49,1,158.95,2,99.33,2,33.59,2,0,2,2.37,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,17,12041,2,20031231,225,-19.9933,69.7998,3598,2202,2.1033,34.7207,2,34.7201,2,166.34,1,172.46,2,102.77,2,32.87,2,0,2,2.29,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,16,12040,2,20031231,225,-19.9933,69.7998,3598,2400.3,1.8786,34.7253,2,34.7252,2,172.9,1,179.43,2,105.78,2,32.55,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,15,12039,2,20031231,225,-19.9933,69.7998,3598,2600.1,1.7133,34.7275,2,34.7275,2,177.48,1,184.09,2,108.82,2,32.38,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,14,12038,2,20031231,225,-19.9933,69.7998,3598,2801,1.6279,34.7273,2,34.7282,2,178.99,1,185.43,2,111.86,2,32.46,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,13,12037,2,20031231,225,-19.9933,69.7998,3598,3001.1,1.5842,34.7267,2,34.7273,2,179.47,1,185.76,2,114.22,2,32.6,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,12,12036,2,20031231,225,-19.9933,69.7998,3598,3250.7,1.5826,34.7265,2,34.7264,2,180.24,1,185.76,2,114.99,2,32.52,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,11,12035,2,20031231,225,-19.9933,69.7998,3598,3498.5,1.5706,34.7258,2,34.7258,2,180.77,1,185.52,2,116.78,2,32.6,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,516,1,10,12034,2,20031231,225,-19.9933,69.7998,3598,3641.1,1.5565,34.7255,2,34.7254,2,181.47,1,185.44,2,117.85,2,32.62,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,515,1,36,12024,2,20031231,658,-19.9955,70.2463,3340,9.3,26.1983,35.0288,2,35.0277,2,197.6,1,206.47,2,1.88,2,-0.02,2,0.01,2,0.1,2,1.689,2,1.082,2,-999,9,1972.3,2,2298.7,2
 49NZ20031209,     I03,515,1,35,12023,2,20031231,658,-19.9955,70.2463,3340,50.6,25.1481,34.9789,2,34.9805,2,204.17,1,212.92,2,1.91,2,-0.04,2,0.01,2,0.09,2,1.792,2,1.118,2,-999,9,1967.8,6,2294.4,2
 49NZ20031209,     I03,515,1,34,12022,2,20031231,658,-19.9955,70.2463,3340,99.5,22.8376,35.0932,2,35.0963,2,202.56,1,211.5,2,2.27,2,-0.04,2,0.01,2,0.14,2,1.907,2,1.172,2,-999,9,1987.5,2,2299.6,6
 49NZ20031209,     I03,515,1,33,12015,2,20031231,658,-19.9955,70.2463,3340,152.2,21.6551,35.3809,2,35.3808,2,197.13,1,205.82,2,2.32,2,0.55,2,0.28,2,0.18,2,1.985,2,1.208,2,-999,9,2012.8,2,2314.4,2
 49NZ20031209,     I03,515,1,32,12020,2,20031231,658,-19.9955,70.2463,3340,202.8,20.0424,35.6105,2,35.6081,2,176.62,1,183.51,2,3.92,2,3.6,2,0.02,2,0.36,2,2.04,2,1.226,2,-999,9,2060.9,2,2331,2
 49NZ20031209,     I03,515,1,31,12019,2,20031231,658,-19.9955,70.2463,3340,251.9,18.8964,35.7421,2,35.741,2,181.15,1,188.22,2,3.69,2,3.63,2,0.01,2,0.36,2,2.18,6,1.274,6,-999,9,2076.6,2,2341.8,2
 49NZ20031209,     I03,515,1,30,12018,2,20031231,658,-19.9955,70.2463,3340,302.8,17.1695,35.7642,2,35.7688,2,195.25,1,202.94,2,2.68,2,3.22,2,0.01,2,0.36,2,2.406,2,1.395,2,-999,9,2091.4,2,2342.5,2
 49NZ20031209,     I03,515,1,29,12021,2,20031231,658,-19.9955,70.2463,3340,402.2,13.5465,35.3455,2,35.3457,2,213.08,1,220.95,2,2.7,2,7.36,2,0.01,2,0.62,2,2.867,2,1.584,2,-999,9,2106.9,2,2321.6,2
 49NZ20031209,     I03,515,1,28,12016,2,20031231,658,-19.9955,70.2463,3340,502.2,11.679,35.0659,2,35.0729,2,223.2,1,231.34,2,3.1,2,10.45,2,0.01,2,0.8,2,3.136,2,1.678,2,-999,9,2114.1,2,2306.9,2
 49NZ20031209,     I03,515,1,27,12012,2,20031231,658,-19.9955,70.2463,3340,603.1,10.4287,34.8697,2,34.8715,2,224.09,1,232.4,2,3.97,2,13.57,2,0.01,2,0.99,2,3.186,2,1.662,2,-999,9,2117,2,2300.6,2
 49NZ20031209,     I03,515,1,26,12014,2,20031231,658,-19.9955,70.2463,3340,704.9,9.3277,34.7072,2,34.7076,2,220.4,1,228.8,2,5.61,2,16.9,2,0,2,1.19,2,3.04,2,1.549,2,-999,9,2127.4,6,2292.2,2
 49NZ20031209,     I03,515,1,25,12013,2,20031231,658,-19.9955,70.2463,3340,807.1,7.5905,34.5481,2,34.5483,2,184.85,1,191.7,2,17.56,2,24.41,2,0,2,1.69,2,1.509,2,0.794,2,-999,9,2167.5,2,2293.2,6
 49NZ20031209,     I03,515,1,24,12048,2,20031231,658,-19.9955,70.2463,3340,903.3,6.0787,34.5254,2,34.5246,2,145.66,1,150.67,2,41.95,2,31.15,2,0,2,2.17,2,0.373,2,0.217,2,-999,9,2216.6,2,2310.2,2
 49NZ20031209,     I03,515,1,23,12047,2,20031231,658,-19.9955,70.2463,3340,1001.9,5.0394,34.5488,2,34.5495,2,128.49,1,132.16,2,62.02,2,34.14,2,0,2,2.42,2,0.093,6,0.052,6,-999,9,2249.5,2,2329.5,2
 49NZ20031209,     I03,515,1,22,12046,2,20031231,658,-19.9955,70.2463,3340,1202.2,4.4974,34.6724,2,34.6723,2,108.1,1,110.82,2,86.19,2,35.75,2,0,2,2.57,2,0.009,2,0.005,2,-999,9,2283.4,2,2361.1,2
 49NZ20031209,     I03,515,1,21,12045,2,20031231,658,-19.9955,70.2463,3340,1400.9,4.0275,34.6929,2,34.6921,2,112.48,1,115.27,2,93.08,2,35.81,2,0.01,2,2.56,2,0.002,2,0.005,2,-999,9,2289.4,2,2361.2,2
 49NZ20031209,     I03,515,1,20,12044,2,20031231,658,-19.9955,70.2463,3340,1600.4,3.5478,34.71,2,34.71,2,120.77,1,123.93,2,98.88,2,35.52,2,0,2,2.54,2,-0.002,2,-0.001,2,-999,9,2294.2,2,2369.9,2
 49NZ20031209,     I03,515,1,19,12043,2,20031231,658,-19.9955,70.2463,3340,1800.3,3.0957,34.7122,2,34.7126,2,134.62,1,-999,4,100.42,2,34.81,2,0,2,2.47,2,0,2,-0.001,2,-999,9,2290.2,2,2371.7,2
 49NZ20031209,     I03,515,1,18,12042,2,20031231,658,-19.9955,70.2463,3340,1999.6,2.5477,34.712,2,34.712,2,152.25,1,157.2,2,100.91,2,33.82,2,0,2,2.38,2,-0.001,2,-0.002,2,-999,9,2281.5,2,2370,2
 49NZ20031209,     I03,515,1,17,12041,2,20031231,658,-19.9955,70.2463,3340,2200.1,2.1398,34.718,2,34.718,2,165.62,1,171.12,2,102.67,2,32.93,2,0.01,2,2.3,2,0,2,-0.002,2,-999,9,2276.1,2,2366,2
 49NZ20031209,     I03,515,1,16,12040,2,20031231,658,-19.9955,70.2463,3340,2398.2,1.8715,34.7243,2,34.7246,2,173.38,1,179.25,2,105.91,2,32.58,2,0,2,2.26,2,0.005,2,0.001,2,-999,9,2274.7,6,2370.2,2
 49NZ20031209,     I03,515,1,15,12039,2,20031231,658,-19.9955,70.2463,3340,2599.1,1.7009,34.7261,2,34.7265,2,177.71,1,183.54,2,109.64,2,32.47,2,0,2,2.25,2,0.003,2,0,2,-999,9,2275.5,2,2375,6
 49NZ20031209,     I03,515,1,14,12038,2,20031231,658,-19.9955,70.2463,3340,2799.4,1.6456,34.7259,2,34.7263,2,178.66,1,184.2,2,112.1,2,32.54,2,0.01,2,2.26,2,-0.006,2,0,2,-999,9,2276.9,2,2377.6,2
 49NZ20031209,     I03,515,1,13,12037,2,20031231,658,-19.9955,70.2463,3340,2999.1,1.6026,34.7259,2,34.7263,2,179.96,1,184.78,2,114.08,2,32.6,2,0.01,2,2.25,2,-0.001,2,0.001,2,-999,9,2277.2,2,2377.9,2
 49NZ20031209,     I03,515,1,12,12036,2,20031231,658,-19.9955,70.2463,3340,2999.5,1.6027,34.726,2,34.7258,2,179.84,1,184.8,2,113.65,2,32.61,2,0,2,2.25,2,0.003,2,0.003,2,-999,9,2278.8,2,2378,2
 49NZ20031209,     I03,515,1,11,12035,2,20031231,658,-19.9955,70.2463,3340,3338.8,1.5629,34.7256,2,34.7255,2,181.55,1,185.25,2,116.15,2,32.65,2,0,2,2.26,2,-0.003,2,0,2,-999,9,2280.3,2,2384.3,2
 49NZ20031209,     I03,514,1,36,12024,2,20031231,1143,-19.9902,70.7437,3540,8.8,26.6312,34.9397,2,34.9397,2,196.42,1,204.97,2,1.8,2,0.01,2,0.01,2,0.11,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,35,12023,2,20031231,1143,-19.9902,70.7437,3540,49.9,25.515,35.0082,2,35.009,2,201.71,1,210.59,2,1.86,2,-0.02,2,0.01,2,0.1,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,34,12022,2,20031231,1143,-19.9902,70.7437,3540,99.8,23.0607,35.1047,2,35.1008,2,208.12,1,217.28,2,2.07,2,-0.02,2,0.01,2,0.13,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,33,12015,2,20031231,1143,-19.9902,70.7437,3540,152.2,21.3645,35.2886,2,35.2903,2,176.34,1,184.4,2,3.8,2,2.83,2,0.15,2,0.34,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,32,12020,2,20031231,1143,-19.9902,70.7437,3540,199.9,20.0929,35.5771,2,35.5761,2,174.66,1,181.69,2,4,2,3.71,2,0.03,2,0.37,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,31,12019,2,20031231,1143,-19.9902,70.7437,3540,249.3,18.5213,35.7754,2,35.7755,2,183.65,1,190.89,2,3.46,2,3.53,2,0.02,2,0.36,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,30,12018,2,20031231,1143,-19.9902,70.7437,3540,301,16.9656,35.7596,2,35.7581,2,197.06,1,204.89,2,2.51,2,3.21,2,0.01,2,0.36,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,29,12021,2,20031231,1143,-19.9902,70.7437,3540,399.8,13.4712,35.3362,2,35.3329,2,212.55,1,220.55,2,2.77,2,7.51,2,0.01,2,0.63,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,28,12016,2,20031231,1143,-19.9902,70.7437,3540,500.6,11.4397,35.0282,2,35.025,2,222.37,1,230.74,2,3.41,2,11.16,2,0.01,2,0.84,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,27,12012,2,20031231,1143,-19.9902,70.7437,3540,600.1,10.0681,34.8163,2,34.8141,2,223.34,1,231.68,2,4.36,2,14.56,2,0.01,2,1.06,2,-999,9,-999,9,-999,9,-999,9,-999,9
 49NZ20031209,     I03,514,1,26,12014,2,20031231,1143,-19.9902,70.7437,3540,699,8.8089,34.6403,2,34.6389,2,216.27,1,224.34,2,7.06,2,18.75,2,0.01,2,1.31,2,-999,9,-999,9,-999,9,-999,9,-999,9
