BOTTLE,20191227JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20060322WHPSIOSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,TCARBN,TCARBN_FLAG_W
,,,,,,,,,,,,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,UMOL/KG,
      06MT30_3,  A01W,498,2,4,   K056,2,19941122,1430,59.0433,-49.995,3480,3251.6,1.902,34.8759,2,34.8754,2,-999,1,294.6,2,10.4,2,15.27,2,-999,9,1.01,2,3.029,2,1.427,2,-999,9
      06MT30_3,  A01W,498,2,3,   U018,2,19941122,1430,59.0433,-49.995,3480,3349.8,1.648,34.8654,2,34.8658,2,-999,1,299.6,2,9.36,2,14.79,2,-999,9,0.98,2,3.426,2,1.63,2,-999,9
      06MT30_3,  A01W,498,2,2,   K052,2,19941122,1430,59.0433,-49.995,3480,3454.1,1.387,34.8588,2,34.859,2,-999,1,304.3,2,9.14,2,14.58,2,-999,9,0.96,2,3.605,2,1.741,2,-999,9
      06MT30_3,  A01W,498,2,1,   K038,2,19941122,1430,59.0433,-49.995,3480,3509.3,1.332,34.8578,2,34.8581,2,-999,1,304.6,2,9.43,2,14.51,2,-999,9,0.94,2,3.789,2,1.858,2,-999,9
      06MT30_3,  A01W,499,1,23,   K125,2,19941122,2034,59.4833,-49.4533,3397,24.2,5.006,34.6891,2,34.688,2,-999,1,299.4,2,4.05,2,11.28,2,-999,9,0.76,2,4.67,2,2.332,2,-999,9
      06MT30_3,  A01W,499,1,22,   B023,2,19941122,2034,59.4833,-49.4533,3397,100.6,5.011,34.6912,2,34.6935,2,-999,1,299,2,4.12,2,11.51,2,-999,9,0.77,2,4.813,2,2.357,2,-999,9
      06MT30_3,  A01W,499,1,21,   K040,2,19941122,2034,59.4833,-49.4533,3397,200.3,4.16,34.8848,2,34.8823,2,-999,1,287.6,2,8.5,2,16.72,2,-999,9,1.05,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,499,1,20,   K097,2,19941122,2034,59.4833,-49.4533,3397,300.2,3.821,34.8796,2,34.8776,2,-999,1,289.5,2,8.74,2,17,2,-999,9,1.06,2,4.387,2,2.095,2,-999,9
      06MT30_3,  A01W,499,1,19,   K126,2,19941122,2034,59.4833,-49.4533,3397,450.5,3.288,34.8455,2,34.8441,2,-999,1,295.2,2,8.85,2,17.02,2,-999,9,1.07,2,4.397,2,2.124,2,-999,9
      06MT30_3,  A01W,499,1,18,   B003,2,19941122,2034,59.4833,-49.4533,3397,599.8,3.204,34.8552,2,34.853,2,-999,1,295.4,2,9.03,2,17.02,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,499,1,17,   K124,2,19941122,2034,59.4833,-49.4533,3397,799.4,3.066,34.8516,2,34.8508,2,-999,1,296.3,2,9.17,2,17.04,2,-999,9,1.07,2,4.128,2,2.003,2,-999,9
      06MT30_3,  A01W,499,1,16,   K114,2,19941122,2034,59.4833,-49.4533,3397,1000.7,2.974,34.8459,2,34.8459,2,-999,1,297.5,2,9.17,2,17,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,499,1,15,   U010,2,19941122,2034,59.4833,-49.4533,3397,1201.5,2.91,34.8416,2,34.8423,2,-999,1,298.3,2,9.18,2,16.89,2,-999,9,1.08,2,4.06,2,1.966,2,-999,9
      06MT30_3,  A01W,499,1,14,   U002,2,19941122,2034,59.4833,-49.4533,3397,1400.5,2.859,34.8369,2,34.8368,2,-999,1,298.5,2,9.15,2,16.87,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,499,1,13,   K090,3,19941122,2034,59.4833,-49.4533,3397,1600.6,2.843,34.836,2,34.8319,2,-999,1,299.8,2,9.17,2,16.84,2,-999,9,1.09,3,4.012,2,1.921,2,-999,9
      06MT30_3,  A01W,499,1,12,   K117,2,19941122,2034,59.4833,-49.4533,3397,1799.6,2.84,34.8358,2,34.8355,2,-999,1,299.9,2,9.15,2,16.78,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,499,1,11,   B008,2,19941122,2034,59.4833,-49.4533,3397,2002.5,2.862,34.8395,2,34.8396,2,-999,1,299.2,2,9.18,2,16.77,2,-999,9,1.06,2,3.936,2,1.912,2,-999,9
      06MT30_3,  A01W,499,1,10,   K115,2,19941122,2034,59.4833,-49.4533,3397,2201,3.039,34.8808,2,34.8815,2,-999,1,288.1,2,9.98,2,16.79,2,-999,9,1.06,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,499,1,9,   K036,2,19941122,2034,59.4833,-49.4533,3397,2401.4,2.999,34.9008,2,34.9013,2,-999,1,283,2,10.61,2,16.62,2,-999,9,1.07,2,2.47,2,1.149,2,-999,9
      06MT30_3,  A01W,499,1,8,   U017,2,19941122,2034,59.4833,-49.4533,3397,2602.2,2.865,34.9065,2,34.9065,2,-999,1,281.6,2,11.21,2,16.41,2,-999,9,1.05,2,2.202,2,1.028,2,-999,9
      06MT30_3,  A01W,499,1,7,   B004,2,19941122,2034,59.4833,-49.4533,3397,2801.8,2.695,34.9103,2,34.9127,2,-999,1,281.5,2,11.92,2,16.36,2,-999,9,1.05,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,499,1,6,   K017,2,19941122,2034,59.4833,-49.4533,3397,2952.6,2.433,34.9003,2,34.8943,3,-999,1,284.7,2,11.92,2,16.08,2,-999,9,1.04,2,2.298,2,1.028,2,-999,9
      06MT30_3,  A01W,499,1,5,   U023,2,19941122,2034,59.4833,-49.4533,3397,3105.7,2.143,34.8922,2,34.8885,3,-999,1,287.2,2,12.06,2,15.76,2,-999,9,1.03,2,2.49,2,1.118,2,-999,9
      06MT30_3,  A01W,499,1,4,   K056,2,19941122,2034,59.4833,-49.4533,3397,3203.8,1.893,34.875,2,34.871,3,-999,1,295.3,2,10.07,2,15.18,2,-999,9,0.98,2,3.12,2,1.448,2,-999,9
      06MT30_3,  A01W,499,1,3,   U018,2,19941122,2034,59.4833,-49.4533,3397,3343.9,1.479,34.8611,2,34.86,2,-999,1,302.4,2,9.08,2,14.67,2,-999,9,0.97,2,3.715,2,1.753,2,-999,9
      06MT30_3,  A01W,499,1,2,   K052,2,19941122,2034,59.4833,-49.4533,3397,3393.4,1.352,34.859,2,34.8583,2,-999,1,304.6,2,9.26,2,14.62,2,-999,9,0.95,2,3.827,2,1.803,2,-999,9
      06MT30_3,  A01W,499,1,1,   K038,2,19941122,2034,59.4833,-49.4533,3397,3426.1,1.335,34.8578,2,34.8582,2,-999,1,304.2,2,9.49,2,14.56,2,-999,9,0.95,2,3.916,2,1.849,2,-999,9
      06MT30_3,  A01W,500,1,23,   K125,2,19941123,248,59.9917,-48.8967,3013,21,5.126,34.7763,2,34.7759,2,-999,1,298.5,2,5.03,2,12.44,2,-999,9,0.83,2,4.899,2,2.337,2,-999,9
      06MT30_3,  A01W,500,1,22,   B023,2,19941123,248,59.9917,-48.8967,3013,51.3,5.128,34.7749,2,34.7746,2,-999,1,299,2,5.05,2,12.5,2,-999,9,0.83,2,4.811,2,2.299,2,-999,9
      06MT30_3,  A01W,500,1,21,   K040,2,19941123,248,59.9917,-48.8967,3013,101.1,5.147,34.7799,2,34.7767,2,-999,1,298,2,5.07,2,12.64,2,-999,9,0.82,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,500,1,20,   K097,2,19941123,248,59.9917,-48.8967,3013,400,3.721,34.8921,2,34.8912,2,-999,1,288,2,9.31,2,17.12,2,-999,9,1.08,2,4.097,2,1.817,2,-999,9
      06MT30_3,  A01W,500,1,19,   K126,2,19941123,248,59.9917,-48.8967,3013,602,3.326,34.8733,2,34.8741,2,-999,1,292.4,2,9.43,2,17.16,2,-999,9,1.07,2,4.112,2,1.894,2,-999,9
      06MT30_3,  A01W,500,1,18,   B003,2,19941123,248,59.9917,-48.8967,3013,799.1,3.113,34.8619,2,34.8622,2,-999,1,296.4,2,9.51,2,17.19,2,-999,9,1.09,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,500,1,17,   K124,2,19941123,248,59.9917,-48.8967,3013,999.3,2.983,34.8504,2,34.8505,2,-999,1,298.4,2,9.42,2,17.1,2,-999,9,1.09,2,4.143,2,1.93,2,-999,9
      06MT30_3,  A01W,500,1,16,   K114,2,19941123,248,59.9917,-48.8967,3013,1199.4,2.933,34.8464,2,34.847,2,-999,1,299.6,2,9.41,2,17.05,2,-999,9,1.09,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,500,1,15,   U010,2,19941123,248,59.9917,-48.8967,3013,1401.6,2.877,34.84,2,34.841,2,-999,1,299,2,9.39,2,16.93,2,-999,9,1.07,2,4.102,2,1.9,2,-999,9
      06MT30_3,  A01W,500,1,14,   U002,2,19941123,248,59.9917,-48.8967,3013,1600,2.857,34.8385,2,34.8395,2,-999,1,298.6,2,9.37,2,16.95,2,-999,9,1.08,2,4.11,2,1.822,2,-999,9
      06MT30_3,  A01W,500,1,13,   K090,3,19941123,248,59.9917,-48.8967,3013,1800.7,2.866,34.8415,2,34.8424,2,-999,1,298,2,9.39,2,16.8,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,500,1,12,   K117,2,19941123,248,59.9917,-48.8967,3013,2001,3.032,34.8821,2,34.8826,2,-999,1,287,2,10.27,2,16.79,2,-999,9,1.06,2,3.01,2,1.34,2,-999,9
      06MT30_3,  A01W,500,1,11,   B008,2,19941123,248,59.9917,-48.8967,3013,2098.6,3.033,34.8937,2,34.894,2,-999,1,283.6,2,10.56,2,16.74,2,-999,9,1.07,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,500,1,10,   K115,2,19941123,248,59.9917,-48.8967,3013,2199.2,3.017,34.9031,2,34.9036,2,-999,1,281.4,2,10.93,2,16.59,2,-999,9,1.07,2,2.427,2,1.049,2,-999,9
      06MT30_3,  A01W,500,1,9,   K036,2,19941123,248,59.9917,-48.8967,3013,2300.5,2.936,34.9054,2,34.906,2,-999,1,282,2,11.18,2,16.39,2,-999,9,1.06,2,2.009,3,1.041,3,-999,9
      06MT30_3,  A01W,500,1,8,   U017,2,19941123,248,59.9917,-48.8967,3013,2401.9,2.856,34.9121,2,34.9102,2,-999,1,279.8,2,11.71,2,16.36,2,-999,9,1.06,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,500,1,7,   B004,2,19941123,248,59.9917,-48.8967,3013,2502.1,2.774,34.913,2,34.9119,2,-999,1,280.3,2,11.94,2,16.32,2,-999,9,1.05,2,2.123,2,-999,9,-999,9
      06MT30_3,  A01W,500,1,6,   K017,2,19941123,248,59.9917,-48.8967,3013,2603.6,2.614,34.9083,2,34.908,2,-999,1,281.7,2,12.08,2,16.19,2,-999,9,1.06,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,500,1,5,   U023,2,19941123,248,59.9917,-48.8967,3013,2701.7,2.438,34.9013,2,34.9023,2,-999,1,283.5,2,12.12,2,16.02,2,-999,9,1.04,2,2.424,2,-999,9,-999,9
      06MT30_3,  A01W,500,1,4,   K056,2,19941123,248,59.9917,-48.8967,3013,2802.7,2.095,34.8883,2,34.8882,2,-999,1,288.1,2,11.68,2,15.59,2,-999,9,1.02,2,2.683,2,1.172,2,-999,9
      06MT30_3,  A01W,500,1,3,   U018,2,19941123,248,59.9917,-48.8967,3013,2891.3,1.92,34.8832,2,34.8831,2,-999,1,290.8,2,11.31,2,15.3,2,-999,9,1.01,2,2.863,2,1.254,2,-999,9
      06MT30_3,  A01W,500,1,2,   K052,2,19941123,248,59.9917,-48.8967,3013,2922.7,1.906,34.8822,2,34.8827,2,-999,1,291.4,2,11.17,2,15.28,2,-999,9,1,2,3.083,2,-999,9,-999,9
      06MT30_3,  A01W,500,1,1,   K038,2,19941123,248,59.9917,-48.8967,3013,3033.1,1.653,34.8672,2,34.868,2,-999,1,299,2,9.51,2,14.82,2,-999,9,0.97,2,3.428,2,1.556,2,-999,9
      06MT30_3,  A01W,501,1,24,   K012,2,19941123,1023,60.1833,-48.6883,2863,21.4,2.438,33.7599,2,33.7541,2,-999,1,322.3,2,4.77,2,9.82,2,-999,9,0.75,2,5.544,2,2.809,2,-999,9
      06MT30_3,  A01W,501,1,23,   K125,2,19941123,1023,60.1833,-48.6883,2863,50.8,2.688,33.8713,2,33.848,2,-999,1,320.5,2,4.93,2,10.4,2,-999,9,0.77,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,501,1,22,   B023,2,19941123,1023,60.1833,-48.6883,2863,100.4,5.262,34.8912,2,34.8817,2,-999,1,298.6,2,6.96,2,15,2,-999,9,0.97,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,501,1,21,   K040,2,19941123,1023,60.1833,-48.6883,2863,198.3,5.318,34.9179,2,34.9178,2,-999,1,298,2,7.07,2,15.17,2,-999,9,0.98,2,4.474,3,2.33,3,-999,9
      06MT30_3,  A01W,501,1,20,   K097,2,19941123,1023,60.1833,-48.6883,2863,301.4,5.158,34.9232,2,34.9244,2,-999,1,292.1,2,7.67,2,15.83,2,-999,9,1.01,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,501,1,19,   K126,2,19941123,1023,60.1833,-48.6883,2863,449.4,4.265,34.9154,2,34.916,2,-999,1,283.6,2,9.14,2,17.27,2,-999,9,1.11,2,3.995,2,1.985,2,-999,9
      06MT30_3,  A01W,501,1,18,   B003,2,19941123,1023,60.1833,-48.6883,2863,601.1,3.9,34.903,2,34.902,2,-999,1,285.2,2,9.37,2,17.3,2,-999,9,1.09,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,501,1,17,   K124,2,19941123,1023,60.1833,-48.6883,2863,750.6,3.627,34.8933,2,34.8931,2,-999,1,287.5,2,9.47,2,17.25,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,501,1,16,   K114,2,19941123,1023,60.1833,-48.6883,2863,902.7,3.391,34.8877,2,34.888,2,-999,1,289,2,9.6,2,17.17,2,-999,9,1.09,2,3.572,2,1.771,2,-999,9
      06MT30_3,  A01W,501,1,15,   U010,2,19941123,1023,60.1833,-48.6883,2863,1049.2,3.27,34.8828,2,34.883,2,-999,1,290.4,2,9.6,2,17.06,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,501,1,14,   U002,2,19941123,1023,60.1833,-48.6883,2863,1199.5,3.005,34.855,2,34.8546,2,-999,1,298.8,2,9.43,2,17.15,2,-999,9,1.08,2,3.984,2,1.953,2,-999,9
      06MT30_3,  A01W,501,1,13,   B013,2,19941123,1023,60.1833,-48.6883,2863,1350.4,2.939,34.847,2,34.847,2,-999,1,300.3,2,9.4,2,17.14,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,501,1,12,   K117,2,19941123,1023,60.1833,-48.6883,2863,1452,2.908,34.8438,2,34.8445,2,-999,1,300.2,2,9.44,2,17.09,2,-999,9,1.08,2,3.989,2,1.937,2,-999,9
      06MT30_3,  A01W,501,1,11,   B008,2,19941123,1023,60.1833,-48.6883,2863,1600.3,2.876,34.8414,2,34.8424,2,-999,1,299,2,9.45,2,16.86,2,-999,9,1.08,2,3.882,2,1.904,2,-999,9
      06MT30_3,  A01W,501,1,10,   K115,2,19941123,1023,60.1833,-48.6883,2863,1750.4,2.94,34.8572,2,34.8585,2,-999,1,294.3,2,9.7,2,16.84,2,-999,9,1.08,2,3.451,2,1.658,2,-999,9
      06MT30_3,  A01W,501,1,9,   K036,2,19941123,1023,60.1833,-48.6883,2863,1900.7,3.025,34.8831,2,34.8833,2,-999,1,286.8,2,10.24,2,16.76,2,-999,9,1.07,2,2.813,2,1.355,2,-999,9
      06MT30_3,  A01W,501,1,8,   U017,2,19941123,1023,60.1833,-48.6883,2863,2051.9,3.016,34.9003,2,34.9002,2,-999,1,283,2,10.79,2,16.65,2,-999,9,1.07,2,2.453,2,1.156,2,-999,9
      06MT30_3,  A01W,501,1,7,   B004,2,19941123,1023,60.1833,-48.6883,2863,2195.6,2.905,34.8878,2,34.8874,2,-999,1,287.2,2,10.25,2,16.46,2,-999,9,1.05,2,2.918,2,1.418,2,-999,9
      06MT30_3,  A01W,501,1,6,   K017,2,19941123,1023,60.1833,-48.6883,2863,2350.3,2.86,34.9,2,34.8993,2,-999,1,284,2,10.83,2,16.43,2,-999,9,1.05,2,2.563,2,1.22,2,-999,9
      06MT30_3,  A01W,501,1,5,   U023,2,19941123,1023,60.1833,-48.6883,2863,2500.8,2.682,34.8953,2,34.8947,2,-999,1,286.4,2,10.79,2,16.27,2,-999,9,1.06,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,501,1,4,   K056,2,19941123,1023,60.1833,-48.6883,2863,2600.3,2.593,34.8983,2,34.898,2,-999,1,285.3,2,11.17,2,16.19,2,-999,9,1.04,2,2.585,2,1.186,2,-999,9
      06MT30_3,  A01W,501,1,3,   U018,2,19941123,1023,60.1833,-48.6883,2863,2801.8,2.329,34.8883,2,34.8885,2,-999,1,288.5,2,10.88,2,15.86,2,-999,9,1.03,2,2.726,2,1.325,2,-999,9
      06MT30_3,  A01W,501,1,2,   K052,2,19941123,1023,60.1833,-48.6883,2863,2856.3,2.294,34.8866,2,34.887,2,-999,1,289.5,2,10.79,2,15.82,2,-999,9,1.02,2,2.78,2,1.326,2,-999,9
      06MT30_3,  A01W,501,1,1,   K038,2,19941123,1023,60.1833,-48.6883,2863,2890.9,2.294,34.887,2,34.8871,2,-999,1,289.2,2,10.79,2,15.8,2,-999,9,1.03,2,2.79,2,1.312,2,-999,9
      06MT30_3,  A01W,502,1,24,   K012,2,19941123,1453,60.3,-48.57,2742,16.3,1.265,33.1203,2,33.1224,2,-999,1,334.6,2,3.7,2,7.13,2,-999,9,0.65,2,6.119,2,3.011,2,-999,9
      06MT30_3,  A01W,502,1,23,   K125,2,19941123,1453,60.3,-48.57,2742,49.4,4.57,34.5278,2,34.5283,2,-999,1,304.7,2,5.74,2,12.84,2,-999,9,0.86,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,502,1,22,   B023,2,19941123,1453,60.3,-48.57,2742,97.5,5.417,34.9072,2,34.9066,2,-999,1,294.1,2,6.61,2,14.67,2,-999,9,0.97,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,502,1,21,   K040,2,19941123,1453,60.3,-48.57,2742,200.2,5.269,34.915,2,34.9137,2,-999,1,298.6,2,6.96,2,15.11,2,-999,9,0.99,2,4.477,2,2.296,2,-999,9
      06MT30_3,  A01W,502,1,20,   K097,2,19941123,1453,60.3,-48.57,2742,298.5,4.906,34.9042,2,34.9035,2,-999,1,284.3,2,7.88,2,15.77,2,-999,9,1.04,2,4.133,2,2.071,2,-999,9
      06MT30_3,  A01W,502,1,19,   K126,2,19941123,1453,60.3,-48.57,2742,450.4,4.634,34.9103,2,34.9104,2,-999,1,281.8,2,8.48,2,16.28,2,-999,9,1.05,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,502,1,18,   B003,2,19941123,1453,60.3,-48.57,2742,598.8,4.523,34.9103,2,34.9105,2,-999,1,281.6,2,8.6,2,16.43,2,-999,9,1.04,2,3.99,2,2.003,2,-999,9
      06MT30_3,  A01W,502,1,17,   K124,2,19941123,1453,60.3,-48.57,2742,749,4.385,34.9087,2,34.9092,2,-999,1,281.7,2,8.8,2,16.6,2,-999,9,1.05,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,502,1,16,   K114,2,19941123,1453,60.3,-48.57,2742,898,4.175,34.906,2,34.9065,2,-999,1,283,2,8.98,2,16.71,2,-999,9,1.06,2,3.668,2,1.788,2,-999,9
      06MT30_3,  A01W,502,1,15,   U010,2,19941123,1453,60.3,-48.57,2742,1048.7,3.739,34.8952,2,34.8957,2,-999,1,286.9,2,9.29,2,16.93,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,502,1,14,   U002,2,19941123,1453,60.3,-48.57,2742,1199.8,3.574,34.8894,2,34.8895,2,-999,1,289.1,2,9.43,2,17.07,2,-999,9,1.08,2,3.69,2,1.836,2,-999,9
      06MT30_3,  A01W,502,1,13,   B013,2,19941123,1453,60.3,-48.57,2742,1350.7,3.376,34.8839,2,34.8838,2,-999,1,290.2,2,9.45,2,16.91,2,-999,9,1.08,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,502,1,12,   K117,2,19941123,1453,60.3,-48.57,2742,1448.7,3.31,34.8817,2,34.8819,2,-999,1,291,2,9.54,2,16.91,2,-999,9,1.07,2,3.575,2,1.772,2,-999,9
      06MT30_3,  A01W,502,1,11,   B008,2,19941123,1453,60.3,-48.57,2742,1600.3,3.253,34.8788,2,34.8793,2,-999,1,291.7,2,9.57,2,16.89,2,-999,9,1.07,2,3.614,2,1.772,2,-999,9
      06MT30_3,  A01W,502,1,10,   K115,2,19941123,1453,60.3,-48.57,2742,1749,3.185,34.8778,2,34.8774,2,-999,1,291.5,2,9.63,2,16.82,2,-999,9,1.06,2,3.512,2,1.682,2,-999,9
      06MT30_3,  A01W,502,1,9,   K036,2,19941123,1453,60.3,-48.57,2742,1901,3.135,34.8785,2,34.8786,2,-999,1,291.1,2,9.69,2,16.75,2,-999,9,1.06,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,502,1,8,   U017,2,19941123,1453,60.3,-48.57,2742,2049.7,3.109,34.8791,2,34.879,2,-999,1,290.4,2,9.81,2,16.75,2,-999,9,1.06,2,3.294,2,1.59,2,-999,9
      06MT30_3,  A01W,502,1,7,   B004,2,19941123,1453,60.3,-48.57,2742,2200.1,3.041,34.8831,2,34.8831,2,-999,1,289,2,10.02,2,16.53,2,-999,9,1.06,2,3.056,2,1.447,2,-999,9
      06MT30_3,  A01W,502,1,6,   K017,2,19941123,1453,60.3,-48.57,2742,2350.3,2.944,34.8912,2,34.8916,2,-999,1,286.2,2,10.33,2,16.34,2,-999,9,1.05,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,502,1,5,   U023,2,19941123,1453,60.3,-48.57,2742,2500.1,2.882,34.8889,2,34.8884,2,-999,1,287.4,2,10.27,2,16.24,2,-999,9,1.04,2,2.926,2,1.421,2,-999,9
      06MT30_3,  A01W,502,1,4,   K056,2,19941123,1453,60.3,-48.57,2742,2595.8,2.804,34.8899,2,34.8897,2,-999,1,287.4,2,10.34,2,16.13,2,-999,9,1.04,2,-999,9,-999,9,-999,9
      06MT30_3,  A01W,502,1,3,   U018,2,19941123,1453,60.3,-48.57,2742,2644.9,2.78,34.8902,2,34.8894,2,-999,1,287.3,2,10.36,2,16.06,2,-999,9,1.04,2,2.806,2,1.333,2,-999,9
      06MT30_3,  A01W,502,1,2,   K052,2,19941123,1453,60.3,-48.57,2742,2697.5,2.692,34.892,2,34.8914,2,-999,1,287.1,2,10.53,2,15.97,2,-999,9,1.04,2,2.723,2,1.287,2,-999,9
      06MT30_3,  A01W,502,1,1,   K038,2,19941123,1453,60.3,-48.57,2742,2773.9,2.472,34.8895,2,34.8895,2,-999,1,288.3,2,10.65,2,15.75,2,-999,9,1.03,2,2.749,2,1.333,2,-999,9
