EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W
,,,,,,,,,,,,DB,IPTS-68,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,PMOL/KG,,PMOL/KG,,FMOL/KG,,UMOL/KG,,UMOL/KG,
           NA,    I09S,85,1,13,-99,2,19950101,2224,-64.5112,111.3917,2920,1521.8,0.1609,34.6734,2,34.6767,2,223.6,2,221.3,2,117.73,2,31.65,2,0,2,2.24,2,0.624,2,0.293,2,-999,9,2254.4,2,2366.8,2
           NA,    I09S,85,1,12,-99,2,19950101,2224,-64.5112,111.3917,2920,1619.5,0.1612,34.6773,2,34.6808,2,222.4,2,221.3,2,120.75,2,31.8,2,0,2,2.25,2,-999,9,-999,9,-999,9,2255.8,2,2359.1,2
           NA,    I09S,85,1,11,-99,2,19950101,2224,-64.5112,111.3917,2920,1711.5,0.1497,34.6804,2,34.6853,2,223,2,220.8,2,123.14,2,31.82,2,0,2,2.25,2,0.363,2,0.172,2,-999,9,2256.9,2,2355,2
           NA,    I09S,85,1,10,-99,2,19950101,2224,-64.5112,111.3917,2920,1820.9,0.0987,34.6788,2,34.6812,2,223.9,2,222.2,2,123.62,2,31.85,2,0,2,2.25,2,-999,9,-999,9,-999,9,2258,2,-999,9
           NA,    I09S,85,1,9,-99,2,19950101,2224,-64.5112,111.3917,2920,1926.4,0.0271,34.6729,2,34.6769,2,228.5,2,225,2,120.48,2,31.72,2,0,2,2.25,2,0.643,2,0.302,2,-999,9,2256.4,2,2355.5,2
           NA,    I09S,85,1,8,-99,2,19950101,2224,-64.5112,111.3917,2920,2025.8,-0.0125,34.6717,2,34.6759,2,229.3,2,227.1,2,119.7,2,31.69,2,0,2,2.24,2,-999,9,-999,9,-999,9,2255.9,2,-999,9
           NA,    I09S,85,1,7,-99,2,19950101,2224,-64.5112,111.3917,2920,2124.2,-0.0442,34.6713,2,34.6749,2,231.7,2,228.2,2,118.92,2,31.66,2,0,2,2.24,2,0.819,2,0.382,2,-999,9,2255.6,2,2348.2,2
           NA,    I09S,85,1,6,-99,2,19950101,2224,-64.5112,111.3917,2920,2231.4,-0.0562,34.6738,2,34.6765,2,230.9,2,228.3,2,120.78,2,31.69,2,0,2,2.24,2,-999,9,-999,9,-999,9,2256,2,-999,9
           NA,    I09S,85,1,5,-99,2,19950101,2224,-64.5112,111.3917,2920,2330.4,-0.1007,34.6723,2,34.6757,2,232.7,2,230.5,2,118.95,2,31.67,2,0,2,2.24,2,0.874,2,0.414,2,-999,9,2255.3,2,2349.9,2
           NA,    I09S,85,1,4,-99,2,19950101,2224,-64.5112,111.3917,2920,2533.2,-0.1505,34.6718,2,34.6741,2,235.9,2,233.3,2,116.12,2,31.58,2,0,2,2.23,2,-999,9,-999,9,-999,9,2254.9,2,-999,9
           NA,    I09S,85,1,3,-99,2,19950101,2224,-64.5112,111.3917,2920,2637,-0.1787,34.6699,2,34.6726,2,239.5,2,235.3,2,112.49,2,31.44,2,0,2,2.23,2,1.346,2,0.626,2,-999,9,2253,2,-999,9
           NA,    I09S,85,1,2,-99,2,19950101,2224,-64.5112,111.3917,2920,2742.9,-0.1937,34.6694,2,34.6722,2,241.7,2,236.3,2,110.76,2,31.36,2,0,2,2.23,2,1.449,6,0.678,6,-999,9,2253,2,2350.7,2
           NA,    I09S,85,1,1,-99,2,19950101,2224,-64.5112,111.3917,2920,2845.8,-0.2006,34.6699,2,-999,3,241.3,2,236.3,2,112.67,2,31.44,2,0,2,2.23,2,1.477,2,0.684,2,-999,9,2251.6,6,-999,9
           NA,    I09S,87,1,33,-99,2,19950102,1116,-64.0945,112.0917,2350,10.2,-0.2907,33.7954,2,33.7967,2,347.5,2,339.1,2,64.83,2,27.02,2,0.22,2,1.91,2,6.274,2,3.003,2,-999,9,-999,9,-999,9
           NA,    I09S,87,1,32,-99,2,19950102,1116,-64.0945,112.0917,2350,29.8,-0.2967,33.7997,2,33.8014,2,341.1,2,339.1,2,64.82,2,27.02,2,0.21,2,1.91,2,6.286,2,2.962,2,-999,9,-999,9,-999,9
           NA,    I09S,87,1,31,-99,2,19950102,1116,-64.0945,112.0917,2350,55.3,-1.6743,34.3244,2,34.3272,2,321.3,2,303.6,2,68.37,2,28.81,2,0.1,2,2.02,2,4.626,2,2.205,2,-999,9,-999,9,-999,9
           NA,    I09S,87,1,30,-99,2,19950102,1116,-64.0945,112.0917,2350,81.5,-1.6707,34.342,2,34.3462,2,323.4,2,300.6,2,69.15,2,29.11,2,0.11,2,2.04,2,4.627,2,2.19,2,-999,9,-999,9,-999,9
           NA,    I09S,87,1,29,-99,2,19950102,1116,-64.0945,112.0917,2350,105.9,-0.2554,34.5275,2,34.5201,2,261.9,2,249.4,2,79.86,2,30.45,2,0.09,2,2.12,2,2.762,6,1.287,6,-999,9,-999,9,-999,9
           NA,    I09S,87,1,28,-99,2,19950102,1116,-64.0945,112.0917,2350,154.4,1.1435,34.6902,2,34.6908,2,204,2,199.1,2,91.83,2,31.21,2,0.01,2,2.18,2,0.68,2,0.306,2,-999,9,-999,9,-999,9
           NA,    I09S,87,1,27,-99,2,19950102,1116,-64.0945,112.0917,2350,203.9,1.2426,34.7092,2,34.7103,2,201.3,2,196.7,2,94.48,2,31.11,2,0,2,2.16,2,0.459,2,0.206,2,-999,9,-999,9,-999,9
           NA,    I09S,87,1,26,-99,2,19950102,1116,-64.0945,112.0917,2350,253,1.2104,34.7126,2,34.7138,2,202.5,2,197,2,96.49,2,30.94,2,0,2,2.16,2,0.408,2,0.187,2,-999,9,-999,9,-999,9
           NA,    I09S,87,1,25,-99,2,19950102,1116,-64.0945,112.0917,2350,303.3,1.1873,34.7158,2,34.717,2,201.5,2,198.9,2,97.9,2,30.84,2,0,2,2.15,2,0.367,2,0.176,2,-999,9,-999,9,-999,9
           NA,    I09S,87,1,24,-99,2,19950102,1116,-64.0945,112.0917,2350,353.2,1.2007,34.7211,2,34.7195,2,201,2,198.1,2,99.61,2,30.78,2,0,2,2.14,2,0.251,2,0.121,2,-999,9,-999,9,-999,9
