BOTTLE,20191223JHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#BOTTLE,20190725SIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EXPOCODE,SECT_ID,STNNBR,CASTNO,SAMPNO,BTLNBR,BTLNBR_FLAG_W,DATE,TIME,LATITUDE,LONGITUDE,DEPTH,CTDPRS,CTDTMP,CTDSAL,CTDSAL_FLAG_W,SALNTY,SALNTY_FLAG_W,CTDOXY,CTDOXY_FLAG_W,OXYGEN,OXYGEN_FLAG_W,SILCAT,SILCAT_FLAG_W,NITRAT,NITRAT_FLAG_W,NITRIT,NITRIT_FLAG_W,PHSPHT,PHSPHT_FLAG_W,TCARBN,TCARBN_FLAG_W,ALKALI,ALKALI_FLAG_W,PH_TOT,PH_TOT_FLAG_W,PH_TMP,CFC-11,CFC-11_FLAG_W,CFC-12,CFC-12_FLAG_W,SF6,SF6_FLAG_W
,,,,,,,,,,,METERS,DBAR,ITS-90,PSS-78,,PSS-78,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,UMOL/KG,,,,DEGC,PMOL/KG,,PMOL/KG,,FMOL/KG,
3.2502E+11, I06S,13,1,19,19,2,20190418,1616,-65.9999,29.9989,4601,975.3,0.6718,34.6948,2,34.695,2,203,3,205.5,2,113,2,32.43,2,0,2,2.25,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,13,1,18,18,2,20190418,1616,-65.9999,29.9989,4601,1076.9,0.6154,34.6935,2,34.6937,2,204.1,2,203.9,2,116.3,2,32.7,2,0,2,2.27,2,2260.8,2,2355.65,2,7.5821,2,25.08,0.503,2,0.251,2,0.2008,2
3.2502E+11, I06S,13,1,17,17,2,20190418,1616,-65.9999,29.9989,4601,1179.2,0.5523,34.691,2,34.6905,2,204.5,2,204.4,2,118.5,2,32.75,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,13,1,16,16,2,20190418,1616,-65.9999,29.9989,4601,1280.2,0.5026,34.6899,2,34.6896,2,207.3,3,205.4,2,119.8,2,32.88,2,0,2,2.29,2,2261.8,2,2355.39,2,7.5808,2,25.07,0.477,2,0.238,2,0.127,2
3.2502E+11, I06S,13,1,15,15,2,20190418,1616,-65.9999,29.9989,4601,1381.9,0.451,34.6876,2,34.6872,2,207.8,2,207,2,121.2,2,33.04,2,0,2,2.29,2,2262.1,2,2360.29,2,7.5799,2,25.06,0.478,2,0.238,2,0.1257,2
3.2502E+11, I06S,13,1,14,14,2,20190418,1616,-65.9999,29.9989,4601,1482.8,0.3995,34.6854,2,34.6852,2,209.6,3,208,2,121.8,2,33.13,2,0,2,2.29,2,2261.4,2,2354.26,2,7.5804,2,25.07,0.475,2,0.24,2,0.2102,2
3.2502E+11, I06S,13,1,13,13,2,20190418,1616,-65.9999,29.9989,4601,1584.3,0.3557,34.6833,2,34.6856,3,212,3,209.5,2,122.6,2,32.92,2,0,2,2.29,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,13,1,12,12,2,20190418,1616,-65.9999,29.9989,4601,1758,0.2656,34.6788,2,34.6801,3,214.5,3,213.1,2,123.5,2,32.82,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,13,1,11,11,2,20190418,1616,-65.9999,29.9989,4601,1961.5,0.1961,34.6764,2,34.6762,2,219.5,3,215.4,2,126.1,2,33.03,2,0,2,2.29,2,2259.7,2,2354.44,2,7.5842,2,25.07,0.486,2,0.247,2,0.1543,2
3.2502E+11, I06S,13,1,10,10,2,20190418,1616,-65.9999,29.9989,4601,2194.8,0.1042,34.6716,2,34.6715,2,221.5,3,220,2,125.8,2,32.82,2,0,2,2.29,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,13,1,9,9,2,20190418,1616,-65.9999,29.9989,4601,2451,-0.0005,34.664,2,34.666,3,221.6,3,227,2,122.5,2,32.61,2,0,2,2.27,2,2255.2,2,2352.86,2,7.5894,2,25.07,0.902,2,0.48,2,0.3778,2
3.2502E+11, I06S,13,1,8,8,2,20190418,1616,-65.9999,29.9989,4601,2706.5,-0.0485,34.6618,2,34.6613,2,224.8,3,229.7,2,122.6,2,32.65,2,0,2,2.26,2,2253,2,2354.25,2,7.5908,2,25.05,0.99,2,0.53,2,0.4548,2
3.2502E+11, I06S,13,1,7,7,2,20190418,1616,-65.9999,29.9989,4601,2963,-0.092,34.6597,2,34.6589,2,233.4,2,232.3,2,122.6,2,32.59,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,13,1,6,6,2,20190418,1616,-65.9999,29.9989,4601,3255,-0.1359,34.6581,2,34.6574,2,236.1,3,234.9,2,122.8,2,32.53,2,0,2,2.25,2,2253.2,2,2353.6,2,7.5934,2,25.07,1.087,2,0.576,2,0.511,2
3.2502E+11, I06S,13,1,5,5,2,20190418,1616,-65.9999,29.9989,4601,3562.1,-0.1672,34.6561,2,34.6566,2,237.4,2,237.4,2,122.9,2,32.47,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,13,1,4,4,2,20190418,1616,-65.9999,29.9989,4601,3871.7,-0.191,34.655,2,34.6562,3,239.2,2,239.7,2,123.4,2,32.35,2,0,2,2.23,2,2251.7,2,2354.88,2,7.5954,2,25.05,1.15,2,0.617,2,0.5164,2
3.2502E+11, I06S,13,1,3,3,2,20190418,1616,-65.9999,29.9989,4601,4180.7,-0.2119,34.6535,2,34.6538,2,240,3,241.7,2,123.2,2,32.32,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,13,1,2,2,2,20190418,1616,-65.9999,29.9989,4601,4567.4,-0.2781,34.6519,2,34.6511,2,242.6,2,242.7,2,136.8,2,32.66,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,13,1,1,1,2,20190418,1616,-65.9999,29.9989,4601,4581.2,-0.2763,34.652,2,34.6511,2,242.6,2,241.7,2,136.9,2,32.65,2,0,2,2.24,2,2252.5,6,2353.17,2,7.5994,2,25.05,0.837,2,0.428,2,0.2918,2
3.2502E+11, I06S,14,1,35,35,2,20190418,2203,-65.4994,30.0008,4831,5.3,-0.7892,33.9905,2,33.9909,2,348.1,4,342.8,2,45.1,2,26.37,2,0.22,2,1.75,2,2184,6,2313.03,2,7.6691,2,25.08,5.889,2,3.119,2,3.8206,2
3.2502E+11, I06S,14,1,34,34,2,20190418,2203,-65.4994,30.0008,4831,23,-0.7834,33.9912,2,33.9913,2,347.7,4,342.5,2,45.2,2,26.58,2,0.23,2,1.75,2,2181.9,2,2286.99,3,7.6693,2,25.03,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,33,33,2,20190418,2203,-65.4994,30.0008,4831,46.1,-0.7821,33.9916,2,33.9945,2,347.8,4,342.6,2,45,2,26.45,2,0.23,2,1.76,2,2182.6,2,2303.82,2,7.6675,2,25.06,5.861,2,3.126,2,4.0048,2
3.2502E+11, I06S,14,1,31,31,2,20190418,2203,-65.4994,30.0008,4831,74.4,-1.7686,34.337,2,34.3366,2,317.7,2,313.1,2,59.1,2,30.15,2,0.25,2,2.05,2,2220.4,2,2323.49,2,7.6036,2,25.07,5.176,2,2.753,2,3.3681,2
3.2502E+11, I06S,14,1,30,30,2,20190418,2203,-65.4994,30.0008,4831,99.9,-1.7915,34.3475,2,34.3445,2,306.7,2,312.2,2,59.7,2,30.45,2,0.11,2,2.06,2,2221.5,2,2324.53,2,7.6012,2,25.08,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,29,29,2,20190418,2203,-65.4994,30.0008,4831,150,-0.8324,34.439,2,34.435,2,276.4,3,271.2,2,70.4,2,31.61,2,0.04,2,2.14,2,2234.6,2,2324.93,2,7.5831,2,25.08,3.876,2,2.038,2,2.319,2
3.2502E+11, I06S,14,1,28,28,2,20190418,2203,-65.4994,30.0008,4831,201.2,0.4447,34.5769,2,34.5773,2,226.2,3,221,2,84,2,32.66,2,0.03,2,2.21,2,2250.5,2,2336.57,2,7.5664,2,25.1,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,27,27,2,20190418,2203,-65.4994,30.0008,4831,251.3,0.7689,34.6293,2,34.6338,2,217.3,2,208.6,2,88.5,2,32.41,2,0.03,2,2.2,2,2250.9,2,2340.65,2,7.5687,2,25.11,1.543,2,0.824,2,0.7832,2
3.2502E+11, I06S,14,1,26,26,2,20190418,2203,-65.4994,30.0008,4831,298.7,1.0248,34.6652,2,34.6644,2,205.6,2,201.3,2,91.7,2,32.44,2,0.02,2,2.2,2,2252.8,2,2343.45,2,7.5721,2,25.1,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,25,25,2,20190418,2203,-65.4994,30.0008,4831,353.3,1.068,34.6813,2,34.6794,2,202.4,2,200.5,2,93.1,2,32.17,2,0.02,2,2.18,2,2253.8,2,2348.31,2,7.5776,2,25.1,0.944,2,0.516,2,0.4909,2
3.2502E+11, I06S,14,1,24,24,2,20190418,2203,-65.4994,30.0008,4831,403.1,1.1272,34.6942,2,34.6947,2,199.7,2,198.4,2,95.9,2,31.95,2,0,2,2.18,2,2255.7,2,2347.83,2,7.581,2,25.11,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,23,23,2,20190418,2203,-65.4994,30.0008,4831,504.3,1.134,34.7082,2,34.7164,2,197.5,2,198.3,2,100.3,2,31.96,2,0,2,2.19,2,2255.9,2,2351.36,2,7.5856,2,25.09,0.548,2,0.297,2,0.2707,2
3.2502E+11, I06S,14,1,22,22,2,20190418,2203,-65.4994,30.0008,4831,602.8,1.0561,34.7104,2,34.7115,2,198.5,2,199.4,2,102.9,2,32.01,2,0,2,2.18,2,2257.7,6,2350.01,2,7.5875,2,25.1,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,21,21,2,20190418,2203,-65.4994,30.0008,4831,707.7,0.9651,34.7086,2,34.7088,2,198.5,3,200.4,2,106.3,2,32.13,2,0,2,2.19,2,2259.2,2,2350.78,2,7.5885,2,25.1,0.479,2,0.252,2,0.2919,2
3.2502E+11, I06S,14,1,20,20,2,20190418,2203,-65.4994,30.0008,4831,808.3,0.7945,34.6985,2,34.6976,2,201.8,3,205.3,2,106.4,2,32.14,2,0,2,2.19,2,2254.9,2,2352.67,2,7.5891,2,25.09,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,19,19,2,20190418,2203,-65.4994,30.0008,4831,909.4,0.7304,34.6975,2,34.6964,2,205.8,2,206,2,110.1,2,32.21,2,0,2,2.2,2,2254.9,2,2355.03,2,7.588,2,25.1,0.575,2,0.303,2,0.2208,2
3.2502E+11, I06S,14,1,18,18,2,20190418,2203,-65.4994,30.0008,4831,1011.4,0.6535,34.695,2,34.6949,2,207.8,3,206,2,112.6,2,32.38,2,0,2,2.21,2,2257.5,2,2353.54,2,7.5867,2,25.1,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,17,17,2,20190418,2203,-65.4994,30.0008,4831,1113.5,0.6053,34.6941,2,34.6939,2,207.7,3,205.1,2,115.7,2,32.73,2,0,2,2.23,2,2258.2,2,2353.37,2,7.5842,2,25.1,0.514,2,0.26,2,0.2127,2
3.2502E+11, I06S,14,1,16,16,2,20190418,2203,-65.4994,30.0008,4831,1212.6,0.5569,34.6919,2,34.6933,2,207,3,205.7,2,117.4,2,32.59,2,0,2,2.24,2,2256,2,2350.13,2,7.583,2,25.09,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,15,15,2,20190418,2203,-65.4994,30.0008,4831,1315.1,0.5082,34.6902,2,34.6907,2,207.2,2,206.1,2,119.5,2,33,2,0,2,2.25,2,2259.1,2,2351.52,3,7.5815,2,25.1,0.489,2,0.246,2,0.1943,2
3.2502E+11, I06S,14,1,14,14,2,20190418,2203,-65.4994,30.0008,4831,1415.9,0.4613,34.6881,2,34.6882,2,207.6,2,206.9,2,121,2,33.1,2,0,2,2.26,2,2259.4,2,2351.59,2,7.5811,2,25.08,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,13,13,2,20190418,2203,-65.4994,30.0008,4831,1621.3,0.3714,34.684,2,34.6841,2,208.1,3,209.5,2,122.6,2,32.86,2,0,2,2.26,2,2260.7,2,2353.64,2,7.5818,2,25.1,0.479,2,0.242,2,0.1926,2
3.2502E+11, I06S,14,1,12,12,2,20190418,2203,-65.4994,30.0008,4831,1822.6,0.2867,34.6802,2,34.6811,2,211.9,2,211.8,2,123.5,2,32.94,2,0,2,2.26,2,2260.3,2,2354.69,2,7.5822,2,25.09,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,11,11,2,20190418,2203,-65.4994,30.0008,4831,2029,0.1928,34.6749,2,34.6754,2,213.8,3,217,2,122.9,2,32.91,2,0,2,2.26,2,2259,2,2351.76,2,7.5858,2,25.09,0.587,2,0.3,2,0.2321,2
3.2502E+11, I06S,14,1,10,10,2,20190418,2203,-65.4994,30.0008,4831,2283.8,0.1005,34.6707,2,34.6711,2,221.2,2,220.9,2,124.9,2,32.83,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,9,9,2,20190418,2203,-65.4994,30.0008,4831,2539.6,0.0232,34.6676,2,34.6672,2,224,2,224.1,2,124.6,2,32.78,2,0,2,2.26,2,2256.5,2,2352.59,2,7.5889,2,25.08,0.726,2,0.392,2,0.2958,2
3.2502E+11, I06S,14,1,8,8,3,20190418,2203,-65.4994,30.0008,4831,2793.9,-0.0464,34.6645,3,34.664,3,228.5,3,227.4,3,126.8,3,32.75,3,0,3,2.25,3,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,7,7,2,20190418,2203,-65.4994,30.0008,4831,3050.3,-0.1081,34.6607,2,34.6605,2,231.5,2,231.9,2,125,2,32.65,2,0,2,2.24,2,2254.2,2,2343.49,3,7.5927,2,25.09,0.835,2,0.446,2,0.2988,2
3.2502E+11, I06S,14,1,6,6,2,20190418,2203,-65.4994,30.0008,4831,3357.1,-0.151,34.6593,2,34.6595,2,233.6,2,234,2,126.3,2,32.67,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,5,5,2,20190418,2203,-65.4994,30.0008,4831,3666.3,-0.1858,34.6568,2,34.6572,2,238.2,2,237.4,2,125.3,2,32.7,2,0,2,2.24,2,2253.2,2,2347.85,3,7.5959,2,25.06,0.931,2,0.492,2,0.3607,2
3.2502E+11, I06S,14,1,4,4,2,20190418,2203,-65.4994,30.0008,4831,3974.3,-0.2145,34.6549,2,34.6552,2,240.4,2,240.2,2,125.2,2,32.44,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,3,3,2,20190418,2203,-65.4994,30.0008,4831,4282.8,-0.2363,34.6531,2,34.6531,2,241.1,2,242.1,2,125.5,2,32.36,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,1.057,2,0.544,2,0.4677,2
3.2502E+11, I06S,14,1,2,2,2,20190418,2203,-65.4994,30.0008,4831,4590.8,-0.2537,34.6525,2,34.6527,2,242.6,2,242.8,2,132.6,2,32.63,2,0,2,2.23,2,2251.7,2,2353.04,2,7.5995,2,25.06,-999,9,-999,9,-999,9
3.2502E+11, I06S,14,1,1,1,2,20190418,2203,-65.4994,30.0008,4831,4796.3,-0.2959,34.6515,2,34.6529,3,242.4,2,242.3,2,139.9,2,32.69,2,0,2,2.25,2,2250.6,6,2346.36,3,7.5998,2,25.09,0.714,2,0.365,2,-999,5
3.2502E+11, I06S,15,1,36,36,2,20190419,353,-64.9999,30.0002,4985,5.7,-0.5877,33.9289,2,33.9287,2,345.9,4,340.7,2,40,2,25.67,2,0.24,2,1.7,2,2177.3,6,2299.14,2,7.6748,2,25.06,5.727,2,3.109,2,3.9573,2
3.2502E+11, I06S,15,1,35,35,2,20190419,353,-64.9999,30.0002,4985,35.3,-0.5841,33.9287,2,33.9291,2,347.4,2,340.6,2,39.9,2,25.65,2,0.24,2,1.69,2,-999,9,-999,9,-999,9,-999,5.712,2,3.065,2,3.7804,2
3.2502E+11, I06S,15,1,34,34,2,20190419,353,-64.9999,30.0002,4985,60.6,-1.0456,34.3261,2,34.3255,2,303,4,297.8,2,61,2,29.69,2,0.14,2,2.03,2,2225.1,2,2327,2,7.6086,2,25.07,4.492,2,2.411,2,2.8801,2
3.2502E+11, I06S,15,1,33,33,2,20190419,353,-64.9999,30.0002,4985,87.3,-0.6582,34.4101,2,34.4046,2,280,4,274.8,2,68.5,2,31.17,2,0.18,2,2.13,2,-999,9,-999,9,-999,9,-999,3.986,2,2.129,2,2.5215,2
3.2502E+11, I06S,15,1,32,32,2,20190419,353,-64.9999,30.0002,4985,115.1,0.8092,34.5626,2,34.5619,2,210.8,2,201.6,2,86.1,2,33.74,2,0.02,2,2.26,2,2258.9,2,2333.69,2,7.5426,2,25.08,1.791,2,0.959,2,0.9684,2
3.2502E+11, I06S,15,1,31,31,2,20190419,353,-64.9999,30.0002,4985,164.5,1.2046,34.6336,2,34.6319,2,196.1,2,189.1,2,91,2,33.74,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,1.111,2,0.622,2,0.5878,2
3.2502E+11, I06S,15,1,30,30,2,20190419,353,-64.9999,30.0002,4985,215.9,1.3265,34.6644,2,34.6631,2,194.4,2,187.4,2,92.9,2,33.27,2,0,2,2.24,2,2261.5,6,2346.84,2,7.5566,2,25.08,0.867,2,0.482,2,0.472,2
3.2502E+11, I06S,15,1,29,29,2,20190419,353,-64.9999,30.0002,4985,269,1.3934,34.6901,2,34.689,2,193.6,2,187.2,2,94,2,32.71,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,0.663,2,0.365,2,0.3153,2
3.2502E+11, I06S,15,1,28,28,2,20190419,353,-64.9999,30.0002,4985,319.2,1.3621,34.7002,2,34.6988,2,196.1,2,189.8,2,96.4,2,32.49,2,0,2,2.21,2,2259.6,2,2348.48,2,7.573,2,25.08,0.6,2,0.326,2,0.2672,2
3.2502E+11, I06S,15,1,27,27,2,20190419,353,-64.9999,30.0002,4985,367.3,1.328,34.7057,2,34.7045,2,197.6,2,190.9,2,96.5,2,32.58,2,0,2,2.2,2,-999,9,-999,9,-999,9,-999,0.561,2,0.308,2,0.2626,2
3.2502E+11, I06S,15,1,26,26,2,20190419,353,-64.9999,30.0002,4985,437.2,1.2583,34.7102,2,34.7098,2,200,2,193.7,2,99.2,2,32.22,2,0,2,2.2,2,2256.3,2,2353.84,2,7.5809,2,25.09,0.523,2,0.281,2,0.2689,2
3.2502E+11, I06S,15,1,25,25,2,20190419,353,-64.9999,30.0002,4985,541.3,1.1633,34.7131,2,34.7125,2,202.4,2,196.2,2,101.4,2,31.9,2,0,2,2.19,2,-999,9,-999,9,-999,9,-999,0.48,2,0.257,2,0.2526,2
3.2502E+11, I06S,15,1,24,24,2,20190419,353,-64.9999,30.0002,4985,642.8,1.0386,34.711,2,34.7111,2,199,2,198.3,2,104.3,2,31.68,2,0,2,2.2,2,2255.3,2,2353.18,2,7.5873,2,25.07,0.469,2,0.244,2,0.2122,2
3.2502E+11, I06S,15,1,23,23,2,20190419,353,-64.9999,30.0002,4985,743.8,0.931,34.7077,2,34.7068,2,199.6,2,199.9,2,107.3,2,32.38,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,0.472,2,0.246,2,0.2278,2
3.2502E+11, I06S,15,1,22,22,2,20190419,353,-64.9999,30.0002,4985,845.9,0.828,34.7035,2,34.7031,2,200.4,2,201.4,2,110.6,2,32.41,2,0,2,2.23,2,2260.1,2,2356.18,2,7.5855,2,25.08,0.486,2,0.25,2,0.2227,2
3.2502E+11, I06S,15,1,21,21,2,20190419,353,-64.9999,30.0002,4985,945.7,0.7423,34.7001,2,34.6996,2,201.6,2,202.3,2,113,2,32.34,2,0,2,2.23,2,-999,9,-999,9,-999,9,-999,0.489,2,0.253,2,0.2187,2
3.2502E+11, I06S,15,1,20,20,2,20190419,353,-64.9999,30.0002,4985,1047.2,0.6712,34.6977,2,34.6974,2,202.7,2,202.9,2,115.3,2,32.5,2,0,2,2.22,2,2259.2,2,2360.75,2,7.583,2,25.08,0.48,2,0.243,2,0.1876,2
3.2502E+11, I06S,15,1,19,19,2,20190419,353,-64.9999,30.0002,4985,1148.2,0.5987,34.6938,2,34.6939,2,203.7,2,203.2,2,117.5,2,32.62,2,0,2,2.22,2,-999,9,-999,9,-999,9,-999,0.491,2,0.252,2,0.2155,2
3.2502E+11, I06S,15,1,18,18,2,20190419,353,-64.9999,30.0002,4985,1249.7,0.5418,34.6914,2,34.6905,2,204.2,3,203.1,2,118.5,2,32.75,2,0,2,2.28,2,2263.1,2,2360.81,2,7.5777,2,25.08,0.479,2,0.242,2,0.1854,2
3.2502E+11, I06S,15,1,17,17,2,20190419,353,-64.9999,30.0002,4985,1353.7,0.4967,34.6898,2,34.6888,2,204.6,2,204.3,2,120.5,2,32.79,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,0.474,2,0.236,2,0.2348,2
3.2502E+11, I06S,15,1,16,16,2,20190419,353,-64.9999,30.0002,4985,1453.5,0.4537,34.6881,2,34.6872,2,205.5,2,206,2,122.1,2,32.72,2,0,2,2.28,2,2263.7,2,2358.28,2,7.5802,2,25.06,0.468,2,0.232,2,0.2153,2
3.2502E+11, I06S,15,1,15,15,2,20190419,353,-64.9999,30.0002,4985,1555,0.4104,34.6865,2,34.6856,2,207.5,2,207.4,2,122.9,2,32.85,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,0.462,2,0.23,2,0.1332,2
3.2502E+11, I06S,15,1,14,14,2,20190419,353,-64.9999,30.0002,4985,1686.9,0.3585,34.6839,2,34.6833,2,209.6,2,209,2,123.9,2,32.75,2,0,2,2.28,2,2262.4,2,2357.96,2,7.5807,2,25.07,0.468,2,0.232,2,0.1756,2
3.2502E+11, I06S,15,1,13,13,2,20190419,353,-64.9999,30.0002,4985,1891.2,0.2775,34.6801,2,34.6797,2,212.6,2,212.1,2,125,2,32.85,2,0,2,2.3,2,-999,9,-999,9,-999,9,-999,-999,5,-999,5,-999,5
3.2502E+11, I06S,15,1,12,12,2,20190419,353,-64.9999,30.0002,4985,2114.1,0.1855,34.6751,2,34.6748,2,215.6,3,217,2,125.3,2,32.63,2,0,2,2.29,2,2260.5,2,2356.03,2,7.5851,2,25.08,0.567,2,0.287,2,0.2205,2
3.2502E+11, I06S,15,1,11,11,2,20190419,353,-64.9999,30.0002,4985,2372.4,0.0987,34.6709,2,34.6715,2,221,2,220.7,2,125.2,2,32.76,2,0,2,2.29,2,-999,9,-999,9,-999,9,-999,0.597,2,0.31,2,0.2369,2
3.2502E+11, I06S,15,1,10,10,2,20190419,353,-64.9999,30.0002,4985,2627.2,0.0157,34.667,2,34.6662,2,224,3,225.4,2,125.6,2,32.49,2,0,2,2.28,2,2257.8,2,2354.88,2,7.5893,2,25.06,0.707,2,0.362,2,0.2429,2
3.2502E+11, I06S,15,1,9,9,2,20190419,353,-64.9999,30.0002,4985,2879.6,-0.0523,34.6632,2,34.6623,2,228.3,2,229.1,2,124.8,2,32.49,2,0,2,2.28,2,-999,9,-999,9,-999,9,-999,0.832,2,0.431,2,0.3379,2
3.2502E+11, I06S,15,1,8,8,2,20190419,353,-64.9999,30.0002,4985,3152.9,-0.1065,34.6606,2,34.6599,2,233.7,3,232.2,2,125.2,2,32.43,2,0,2,2.27,2,2256.8,2,2357.03,2,7.5922,2,25.08,0.879,2,0.461,2,0.3798,2
3.2502E+11, I06S,15,1,7,7,2,20190419,353,-64.9999,30.0002,4985,3462.9,-0.1441,34.6592,2,34.6588,2,236.3,3,234.4,2,125.9,2,32.42,2,0,2,2.27,2,-999,9,-999,9,-999,9,-999,0.872,2,0.453,2,0.3546,2
3.2502E+11, I06S,15,1,6,6,2,20190419,353,-64.9999,30.0002,4985,3769.5,-0.1846,34.6565,2,34.6556,2,236.9,2,238.2,2,125.1,2,32.26,2,0,2,2.25,2,2252.9,2,2352.29,2,7.5954,2,25.08,1.042,2,0.55,2,0.4484,2
3.2502E+11, I06S,15,1,5,5,2,20190419,353,-64.9999,30.0002,4985,4078.6,-0.2104,34.6547,2,34.654,2,239.5,3,240.8,2,123.6,2,32.18,2,0,2,2.26,2,-999,9,-999,9,-999,9,-999,1.153,2,0.605,2,0.4814,2
3.2502E+11, I06S,15,1,4,4,2,20190419,353,-64.9999,30.0002,4985,4387.7,-0.2248,34.6544,2,34.654,2,241.2,2,241.1,2,127.8,2,32.25,2,0,2,2.24,2,2252.5,2,2356.68,2,7.5994,2,25.07,0.972,2,0.508,2,0.4213,2
3.2502E+11, I06S,15,1,3,3,2,20190419,353,-64.9999,30.0002,4985,4697.1,-0.2387,34.6532,2,34.6523,2,241.7,2,241.9,2,132.4,2,32.25,2,0,2,2.24,2,-999,9,-999,9,-999,9,-999,0.861,2,0.447,2,0.2971,2
3.2502E+11, I06S,15,1,2,2,2,20190419,353,-64.9999,30.0002,4985,4832.4,-0.2612,34.6526,2,34.6521,2,241.9,2,241.4,2,140.1,2,32.56,2,0,2,2.23,2,2250.1,2,-999,9,-999,9,-999,0.714,2,0.363,2,0.1739,2
3.2502E+11, I06S,15,1,1,1,2,20190419,353,-64.9999,30.0002,4985,4954.6,-0.281,34.6519,2,34.6507,2,241.9,2,241.9,2,140.5,2,32.48,2,0,2,2.23,2,2252.8,2,2352.79,2,7.6182,2,25.08,0.722,2,0.361,2,0.2207,2
3.2502E+11, I06S,16,1,36,36,2,20190419,1026,-64.4995,30.0004,5131,4.8,-0.5458,33.9158,2,33.917,2,341.8,2,340.7,2,40.2,2,25.09,2,0.23,2,1.68,2,2176.1,6,2300.56,2,7.676,2,25.05,5.803,2,3.101,2,3.8483,2
3.2502E+11, I06S,16,1,35,35,2,20190419,1026,-64.4995,30.0004,5131,20.6,-0.5453,33.916,2,33.9172,2,341.7,2,340.5,2,40.2,2,25.12,2,0.23,2,1.69,2,2178.5,2,2299.44,2,7.6763,2,25.06,-999,9,-999,9,-999,9
3.2502E+11, I06S,16,1,34,34,2,20190419,1026,-64.4995,30.0004,5131,40.9,-0.5494,33.9173,2,33.9178,2,341.6,2,340.3,2,40.1,2,25.12,2,0.23,2,1.69,2,2177.7,2,2301.08,2,-999,5,-999,5.775,2,3.085,2,4.0235,2
3.2502E+11, I06S,16,1,33,33,2,20190419,1026,-64.4995,30.0004,5131,65.4,-0.7612,34.3156,2,34.3116,2,279.8,2,289.5,2,62.2,2,29.53,2,0.19,2,2.06,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,16,1,32,32,2,20190419,1026,-64.4995,30.0004,5131,90.3,0.7697,34.5212,2,34.5254,2,206.6,2,204.7,2,84.2,2,33.62,2,0.03,2,2.31,2,-999,9,-999,9,-999,9,-999,-999,9,-999,9,-999,9
3.2502E+11, I06S,16,1,31,31,2,20190419,1026,-64.4995,30.0004,5131,135.8,1.2515,34.6158,2,34.6162,2,188.2,2,187.5,2,90.4,2,33.47,2,0,2,2.29,2,2259.9,2,-999,9,-999,9,-999,1.181,2,0.651,2,0.72,2
